ALink,SName,SLink,Lyric,language
/kim/,Por Amor,/kim/por-amor.html,"Faz tanto tempo

Mas não esqueci

O Teu carinho tão grande por mim

Eu sei que um dia eu quis Te esquecer

Outros caminhos eu quis percorrer


E a gente pensa que vai ser feliz

Que para tudo há uma solução

Mas solução não existe sem Ti

Preenche agora o meu coração


Por amor, Teu amor
Modificou o meu viver

O meu ser, Teu poder

Iluminou o meu olhar

Céu e mar, Teu querer

É tanto bem querer pra mim

Eu sei que não mereço

Mas tu és amor, amor",pt
/igreja-batista-da-lagoinha/,A Ele A Gloria,/igreja-batista-da-lagoinha/a-ele-a-gloria.html,"Porque Dele e por Ele
Para Ele são todas as coisas
Porque Dele e por Ele
Para Ele são todas as coisas

A Ele a Glória
A Ele a Glória
A Ele a Glória
Pra sempre, amém

Quão profundas riquezas
O saber e o conhecer de Deus
Quão insondáveis
Seus juízos e Seus caminhos

A Ele a Glória
A Ele a Glória
A Ele a Glória
Pra sempre, amém

A Ele a Glória
A Ele a Glória
A Ele a Glória
Pra sempre, amém",pt
/tony-e-tito/,Hoje Eu Quero Cristo,/tony-e-tito/hoje-eu-quero-cristo.html,"Pés descalços firmes ao chão,
Entre a Cruz e Solidão.
Lá estava Ele
Em meio a multidão,
Batia forte o Coração
Pra me dar o perdão
Rejeitaram a Jesus, não quiseram aceitar
Quem Falou de paz
Todos diziam matem este homem
Dá-nos Barrabás
Mas fico a pensar, o que seria de mim
Se não fosse desse Jeito
Qual forma pra encontrar ou maneira de achar
Que me desse o Direito de ser Feliz
A muito Tempo atrás quiseram Barrabás
Agora eu digo Hoje eu Quero Cristo...

Hoje eu Quero Cristo, em minha vida no meu ser
Hoje eu Quero Cristo, pois com ele vou vencer
Hoje eu Quero Cristo, pois com ele sou Feliz
Hoje eu Quero Cristo, Hoje eu Quero Cristo
Em minha vida...",pt
/daniela-araujo/,Sonhadora,/daniela-araujo/sonhadora.html,"Eu queria reparar todos os mal-entendidos
Os meus transtornos meus sumiços
Mas era tanto julgamento sem solução
Eu sai a procurar sem data pra voltar
O proposito de tudo isso
Eu era apenas mais uma alma em rebelião

Ah que saudade de conversar com você
Só Deus quem sabe o que vai acontecer
Eu continuo aquela pessoa sonhadora
Meio criança meio boba imaginando coisas boas por ai
Naquele tempo nada fazia sentido
Depois de tudo que havia vivido
Entendi que Deus não tinha nada a ver com religião
Vetaram as bolhas eu fiz de tudo mas não fui ouvido
E era tão nobre o que eu tava sentindo
E me calar nunca foi uma opção

Ah que saudade de conversar com você
Só Deus quem sabe o que vai acontecer
Eu continuo aquela pessoa sonhadora
Meio criança meio boba imaginando coisas boas por ai

Ah que saudade de conversar com você
Só Deus quem sabe o que vai acontecer
Eu continuo entre achados e retalhos sentindo
Deus do tamanho do espaço
E eu ainda tenho tanto para descobrir
Eu continuo entre achados e retalhos
Sentindo Deus do tamanho do espaço
E eu ainda tenho tanto para descobrir
E eu ainda tenho tanto para evoluir
Oh oh oh oh",pt
/shirley-kaiser/,Coragem,/shirley-kaiser/coragem.html,"É bem difícil passar as provações sem reclamar.
As vezes tem barreiras no caminho e dá vontade de parar.
Mas a biblia diz que agente tem que ir sem recuar.
Não é tão fácil cantar, é bem mais fácil chorar.
Mesmo cantando ou chorando, prossiga avante.
DEUS faz de tudo pra aquele que não desiste de lutar.

Tem que ter coragem tem que ter vontade.
Pra vencer a luta tem que ter fé.
Ir sem recuar sem olhar pra trás
Pra te ajudar DEUS vai estar de pé.
Seja o que for DEUS é o teu senhor.
Na batalha sempre é vencedor.
Se ELE vai contigo não corres perigo
Você é guardado com todo amor

Então cante, então louve.
O teu DEUS é SENHOR dos SENHORES.

Então cante, então louve.
O teu DEUS é SENHOR dos senhores.",pt
/warren-barfield/,Love Is Not A Fight,/warren-barfield/love-is-not-a-fight.html,"Love is not a place
To come and go as we please
It's a house we enter in
Then commit to never leave

So lock the door behind you
Throw away the key
We'll work it out together
Let it bring us to our knees

Love is a shelter
In a raging storm
Love is peace
In the middle of a war
And if we try to leave;
May God send angels to guard the door
No, love is not a fight
But it's something worth fighting for

To some love is a word
That they can fall into.
But when they're falling out
Keeping that word is hard to do

Love is a shelter
In a raging storm
Love is peace
In the middle of a war
And if we try to leave;
May God send angels to guard the door
No, love is not a fight
But it's something worth fighting for

Love will come to save us
If we'll only call
He will ask nothing from us
But demand we give our all

Love is a shelter
In a raging storm
Love is peace
In the middle of a war
If we try to leave;
May God send angels to guard the door
No, love is not a fight
But its something worth fighting for
I will fight for you
Would you fight for me
It's worth fighting for

I will fight for you
Would you fight for me??
It's worth fighting for",en
/cleidimar-moreira/,Santo é O Senhor,/cleidimar-moreira/santo-e-o-senhor.html,"(Refrão)
Santo, Santo, Santo é o Senhor
Deus do universo (2x)

(Refrão)

Os céus e terra proclamam vossa glória
Hosana nas alturas, Hosana nas alturas! (2x)

(Refrão)

Bendito o que vem em nome do senhor
hosana nas alturas, hosana nas alturas

(Refrão)",pt
/debora-e-leia/,Deus Abre O Mar,/debora-e-leia/deus-abre-o-mar.html,"I
Um grande mar está à sua frente
problemas e tantas aflições estão ao seu redor
você pensa que não há uma saída
olhe para o Senhor, Dele vem o seu socorro

(Refrão)

Deus abre esse mar e faz você passar
você não está sozinho, Ele abre o caminho
a vitória vai chegar então você vai cantar
grande é o Senhor Jeová, Senhor Jeová

II
Não se desanime, hoje Deus fala com você:
sou um Deus tremendo e poderoso vim aqui lhe socorrer
ó filho querido, derramarei sobre você
da minha graça e do poder do meu Espírito e você vai vencer",pt
/santa-geracao/,Sua Presença é Real,/santa-geracao/sua-presenca-e-real-2.html,"Sua presença é real
Aqui neste lugar
Sua presença é real
Aqui neste lugar

Então adorarei, então eu louvarei,
Então me renderei, totalmente a Ti.
Então adorarei, então eu louvarei,
Então me renderei, totalmente a Ti.

Sua presença é real
Aqui neste lugar
Sua presença é real
Aqui neste lugar

Então adorarei, então eu louvarei,
Então me renderei, totalmente a Ti.
Então adorarei, então eu louvarei,
Então me renderei, totalmente a Ti.",pt
/adriana-ribeiro/,Saudade Vem,/adriana-ribeiro/saudade-vem.html,"Adryana Ribeiro

O que é que você foi fazer comigo
Me fez provar o mel, depois tirou
Eu tento esquecer, mas não consigo
Penso o dia inteiro nesse amor
Na hora que eu acordo, eu te desejo
Na hora do almoço, eu penso em ti
À noite, eu sinto falta do teu beijo
Pois quando chega a hora de dormir
Saudade vem
E deita do meu lado em teu lugar
E diz pra mim
Que mesmo que eu não queira, eu vou te amar
Eu já tentei ficar com outra pessoa
Mas não deu, sei lá
Falta sempre alguma coisa à toa
Pra me conquistar
É que eu comparo cada beijo
Com os beijos que você me deu
Não dá pra sentir outro desejo
Pois meu coração ainda é seu
Saudade vem
E deita do meu lado em teu lugar
E diz pra mim
Que mesmo que eu não queira, eu vou te amar",pt
/daniel-souza/,Jesus É O Rei da Glória,/daniel-souza/jesus-e-o-rei-da-gloria.html,"Todo poder te foi dado
No céu e na terra
Todo poder te foi dado
Deus o pai te exaltou
Sobre todas as coisas
Deus o pai te exaltou

Manifestado em carne
Justificado em espírito
Visto dos anjos
Pregado aos gentios
Crido no mundo
E recebido na gló - ria

Levantai ó portas
As vossas cabeças
Levantai-vos ó entradas eternas
E entrará o rei da glória
Quem é este rei da glória?
O senhor forte e poderoso
O senhor poderoso na guer - ra

Levantai o portas as vossas cabeças
Levantai-vos, o entradas eternas
E entrará o rei da glória
Quem é este rei da glória
O senhor dos exércitos
Ele é o rei da glória
Jesus
Jesus
Ele é o rei, ele é o rei
Ele é o rei da glória",pt
/marcelo-nascimento/,Mostra A Tua Força,/marcelo-nascimento/mostra-a-tua-forca.html,"Basta, o tempo de sofrer já terminou
Siga em frente, é a resposta de Deus hoje pra você
Pois aquele que pensou que tudo ia dar errado pra você
Perdeu mais uma vez
Está envergonhado, pois a vitória é tua
Em nome de Jesus

Pois o Deus que entregou a resposta a Daniel
Quando estava preso, na cova dos leões
É o mesmo Deus que está hoje aqui
Pra te dar vitória
Em nome de Jesus

Vai, e mostra a tua força
Vai, levante a cabeça
Vai, não tema o inimigo
Vai, Jesus está contigo

Vai, porque a vitória é tua
Vai, vencendo as barreiras
Vai, ninguém pode impedir
Vai, porque Deus te escolheu para vencer",pt
/bruna-olly/,Agora Sou Mãe,/bruna-olly/agora-sou-mae.html,"Você chegou e revelou o melhor de mim, ser mãe
Fez aflorar um instinto de amor e proteção
Nem se vê e já se ama, não se ouve
Mas me faz sentir sua vida em mim

Uma bênção de Deus que faz meu amor mais forte
Uma bênção de Deus que faz meu amor mais forte

Sou mais feliz, fui escolhida pra gerar
Dentro de mim o dom da vida
Em mim, o dom da vida
Preparar o seu caminho até o senhor
Ó, minha filha
Ó, minha filha

Vou te ensinar a reconhecer a voz de Deus
Me realizar em cada sorriso seu
Eu te amo intensamente, de um jeitinho novo
Um sentir que vai durar para sempre

Eu não vejo a hora de te ter em meus braços
Eu te abençoo hoje e sempre

Sou mais feliz, fui escolhida pra gerar
Dentro de mim o dom da vida
Em mim, o dom da vida
Preparar o seu caminho até o senhor
Ó, minha filha
Ó, minha filha",pt
/marcelo-aguiar/,Me Dá O Poder de Filho,/marcelo-aguiar/me-da-o-poder-de-filho.html,"Hoje eu vou, fechar os meus olhos
Entregar, minha vida no teu altar
Vou renascer pra sempre
Vou ressuscitar pro meu senhor (2x)

Se esse é o preço que eu tenho que pagar
Pode me provar pra eu ser aprovado
Sei que vim do pó e de sopro de vida
Então me faz pequeno, pro senhor crescer em mim

Se quiser levar tudo que eu tenho
Pode levar,não veio de tuas mãos
Mas deixe-me apenas com o meu coração
Porque foi aonde você pôs a mão
E me curou,e me curou

Me dá poder de filho
Porque está na hora de eu andar sobre as águas
Me dá poder de filho
Porque está na hora de eu viver a multiplicação
Me dá poder de filho
Porque eu necessito da tua cura
Me dá poder de filho
E faz descer sobre mim a virtude do altissimo",pt
/leonor/,Me Ensina A Te Adorar,/leonor/me-ensina-a-te-adorar.html,"Me ensina a te adorar senhor
Buscar a tua face
Eu quero te render meu pai
A adoração dos anjos

E vem purificar meu ser
Me lava em tuas fontes
Me ensina a descer senhor
Pra alcançar teus montes

Refrão
No coração te ergo um altar
Incenso de louvor
Eu vim pra te ofertar
Invade a alma com a tua luz
A honra e a glória
A tí Senhor Jesus",pt
/equipe-obra-de-amor/,Pra Te Adorar,/equipe-obra-de-amor/pra-te-adorar.html,"pra te adorar

pra te adorar senhor foi que nasci
pra te exaltar senhor estou aqui (bis)

faz de mim um vaso cheio da tua unção
transborda de alegria meu coração


pra te adorar senhor foi que nasci
pra te exaltar senhor estou aqui (bis)


cumpra em mim tua vontade me de tua mão
pois eu sei que em ti posso receber a unção

pra te adorar senhor foi que nasci
pra te exaltar senhor estou aqui (bis)",pt
/chris-duran/,Sonhos,/chris-duran/sonhos.html,"Há um lugar pra chegar
Há uma ponte que te levará pro outro lado
Há um sonho, uma voz
Dizendo os seus sonhos também são meus

Vou te levar
Te conduzir
E quando você alcançar
Saberás que em todo tempo eu estive ao teu lado

Há um lugar pra chegar
Ha uma ponte que te levará pro outro lado
Há um sonho, uma voz
Dizendo os seus sonhos também são meus


Os teus sonhos são meus
Teus problemas são meus
Tua vida também e minha vida
Eu de te cuidarei
Nunca te deixarei
Os teus sonhos eu realizarei

Vou te levar
Te conduzir
E quando você alcançar
Saberás que em todo tempo eu estive ao teu lado",pt
/gaither-vocal-band/,A Few Good Men,/gaither-vocal-band/a-few-good-men.html,"What this dying world could use is a willing Man of God
Who dares to go against the grain and works without applause;
A man who'll raise the shield of Faith, protecting what is pure;
Whose love is tough and gentle; a man whose word is sure.

God doesn't need an Orator who knows what just to say;
He doesn't need authorities to reason Him away;
He doesn't need an army to guarantee a win;
He just needs a Few Good Men.

Men full of Compassion, who Laugh and Love and Cry
Men who'll face Eternity and aren't afraid to die
Men who'll fight for Freedom and Honor once again
He just needs a Few Good Men.

He calls the broken derelict whose life has been renewed;
He calls the one who has the strength to stand up for the Truth.
Enlistment lines are open and He wants you to come in
He just needs a Few Good Men.

Men full of Compassion, who Laugh and Love and Cry
Men who'll face Eternity and aren't afraid to die
Men who'll fight for Freedom and Honor once again
He just needs a Few Good Men.

Men full of Compassion, who Laugh and Love and Cry
Men who'll face Eternity and aren't afraid to die
Men who'll fight for Freedom and Honor once again
He just needs a Few Good Men.",en
/demon-hunter/,I Am a Stone,/demon-hunter/i-am-a-stone.html,"It's hard to say
That I'm back
On a straight line
You see my path
Is in fact, just a fall line
It's in my blood, it's in my lungs
And it won't die
I fight these words, I bite my tongue, so I don't lie.

Though it's me to blame
There is no more shame in me, in me...
I just feel the same
Immune to all this pain
& the scars don't write a song for me at all

Im am a stone, unaffected
Rain hell down onto me
Flesh and bone, unaffected
Your foll I will not be
Im am a stone, unaffected
Rain hell down onto me
Flesh and bone, unaffected
Your foll I will not be
I try to see & believe
In the short side
Accept the burn of a vein
And a half life
And how you rest your faith in these.
For a lifetime
That hallow lie agains my hope
That I won't buy

Though it's me to blame
There is no more shame in me, in me...
I just feel the same
Immune to all you say
And the scars don't write a song for me at all
No your tears won't light a path for me to crawl

Im am a stone, unaffected
Rain hell down onto me
Flesh and bone, unaffected
Your foll I will not be
Im am a stone, unaffected
Rain hell down onto me
Flesh and bone, unaffected
Your foll I will not be

The waters rise above my eyes
I will breathe it and go out with the tide
And when you think this is the end
You will find me there where I have always been

(im am a stone, unaffected
Rain hell down onto me
Flesh and bone, unaffected
Your foll I will not be

Im am a stone, unaffected
Rain hell down onto me
Flesh & bone, unaffected
Your foll I will not be
Im am a stone, unaffected
Rain hell down onto me
Flesh & bone, unaffected
Your foll I will not be

I am a stone...
I am a stone.

-
By: | xths.",en
/som-e-louvor/,Sem Jesus Não Dá,/som-e-louvor/sem-jesus-nao-da.html,"Andava triste sem rumo e sem direção,
Andava pela contra-mão,não tinha alegria no meu coração,
Tudo pra mim era em vão,
Mas um dia eu encontrei um amigo em minha vida
Tudo transformou, hoje sou livre
O que passou,passou,sou,mais que vencedor!

Coro
Não dá,não dá,prá viver sem Jesus não dá,
Não dá,não dá,prá viver sem Jesus não dá,não dá pra viver
Sem Jesus não dá,não dá,não dá pra viver sem Jesus não dá!

Hoje é ímpossível viver sem Jesus,
Ele é o caminho a verdade e a luz,
É como ter asa e não poder voar,
É como um peixe fora do mar,
Mas um dia eu encontrei um amigo....!",pt
/igreja-batista-do-morumbi/,Agora vejo,/igreja-batista-do-morumbi/agora-vejo.html,"Passando Jesus e os discípulos pelo caminho
Olhou para um homem, um cego, sentado sozinho

De quem era a culpa, Senhor?
Foi ele ou seu pai que pecou?
O que que nos leva a sofrer
E tanta aflição padecer?
É a razão, e a razão desta dor conhecer?

Então, respondendo, Jesus disse: Eu sou a luz
Melhor trabalhar, sendo dia, eis que a noite vem

Da Sua saliva tornou
Com terra da qual misturou
Aos olhos do cego estendeu a mão
Fugindo-lhe a escuridão
Fez brilhar, fez brilhar, dar à luz novo dia

Quem Ele era, eu não sei
Cumpriu meu maior desejo
E nem Seu nome posso dizer
Só sei que agora vejo

Quem Ele era, eu não sei
Cumpriu meu maior desejo
E nem Seu nome posso dizer
Só sei que agora vejo",pt
/altos-louvores/,Me Rendo Aos Teus Pés,/altos-louvores/me-rendo-aos-teus-pes.html,"Quando eu me encontro
No extremo vazio e sem esperança
Os meus lábios se fecham
Não tendo palavras pra poder falar
Fico perdido no tempo e os maus
Pensamentos abalam minha mente
Mas Cristo é um Deus que resolve
É um Deus que me acolhe
E que me entende

Senhor me rendo aos teus pés
Entrego a Ti meus problemas
Porque no caminho não posso parar

A situação desta vida em que
Me encontro é tão imperfeita
Aqui me assola a maldade
A perversidade, a falta de irmãos
Mas Cristo quebrou as correntes
Pisou na serpente e me deu vitória
Com Ele eu vivo na graça
Ele faz justiça, Jesus me defende",pt
/ricardo-sa/,"Maria de Deus, Senhora da Paz",/ricardo-sa/maria-de-deus-senhora-da-paz.html,"É bom estarmos juntos
Nesta mesa do Senhor
E sentirmos Sua presença
No calor de nosso irmão
Deus nos reune aqui
Em um só espírito,
Um só coração
Toda família vem
Não falta ninguém
Nesta comunhão

E vem cantando entre nós
Maria de Deus, Senhora da Paz
E vem orando por nós
A mãe de Jesus

Maria, nossa mãezinha
Nos convida a união
sua presença nos une
Faz-nos todos mais irmãos
Nossa Senhora escuta
O nosso silêncio, a nossa oração
E apresenta ao Filho
Que se dá no vinho
Que se dá no pão",pt
/marcia-bandeira/,Trono Branco,/marcia-bandeira/trono-branco.html,"São bem felizes, os que têm no céu,
Seus nomes escritos já.
Se consideram livres da condenação.
Creram no Sangue do Cordeiro, justificados estão.
Que tem certeza de gozar da salvação.
São bem aventurados aqueles,
Que com Cristo vierem reinar,
Os que na Terra são chamados a cear.
E vão ocupar os tronos que ornados já estão.
Onde a alegria, nunca mais se acabará.

O Trono Branco está tudo se agitará,
Com a Presença do Senhor, que fez a Terra e o mar.
Tudo se prostrará tudo derreterá.
Tudo que o homem fez na Terra, se desmanchará.
A Terra fulgirá o Céu se enrolará,
A Terra e o mar prestaram conta dos seus mortos.
Mais a igreja comprada com sangue,
Lavada por Jesus amparada está.

Quando o Senhor se assentar,
No Trono Branco pra Julgar,
Grandes e pequenos estarão perante,
O Trono do Cordeiro, ouvindo a última decisão.
Com reta justiça Ele julgará,
Quem pode fugir do Rei que está,
Sentado no trono, com poder e glória,
Quem poderá contemplar.
Nova Terra, novo Céu, no tabernáculo do Senhor.
Deus enxugará dos nossos olhos toda a lágrima,
Onde não haverá nem morte nem pavor.
Naquela Cidade só habitará,
Quem estiver seu nome escrito lá,
No livro da vida do Santo Cordeiro,
Que vivo no céu para sempre está.

O que está sentado sobre o Trono disse:
Eis que faço nova todas às coisas,
Porque estas palavras são fiéis e verdadeiras.
Tudo está feito, Eu Sou o Alfa e o Ômega.
Eu Sou o Princípio e o Fim.
Darei de graça a quem tem sede, da água da vida.
O vencedor herdará todas as coisas,
E Eu lhes Serei Deus!",pt
/lydia-moises/,Além do Rio Azul,/lydia-moises/alem-do-rio-azul.html,"Além do rio azul
As ruas são de ouro e de cristais
Ali tudo é vida, ali tudo é paz
Morte e choro, nunca mais
Tristeza e dor, nunca mais
Verei o grande rio da vida
Claro como o cristal
Verei a face do mestre querido
Não haverá mais noite ali
Não haverá nenhum clamor
Verei os olhos de Jesus
E tocarei seu corpo enfim
As nações andarão em sua luz
E as portas jamais se fecharão
A cidade é de ouro puro
De jaspe é seu muro
Além do rio azul
Morte e choro, tristeza e dor
Nunca mais,nunca mais
Morte e choro, tristeza e dor
Nunca mais,nunca mais",pt
/banda-dom/,Fiat (faça-se),/banda-dom/fiat-faca-se.html,"Fiat (faça-se)
Banda Dom

Composição: Bruno Camurati e Karen Melo

Chamas por mim, ouço tua voz
Que queres de mim, ó meu Senhor?
Estou aqui, ao teu dispor
Servo fiel à tua vontade eu serei
Teus planos vão além do que eu possa entender
Quem sou eu pra merecer tantas graças assim?
Meu sim eu quero te dizer, querer o teu querer
E assim viver
Pois eu já não posso mais
Calar a voz que grita em mim

Fiat
Faça-se, faz em mim
Quero que faças sim
Tua vontade, sim
Faz em mim
Quero que faças sim


Simples mulher
Pura e fiel
Como tua mãe eu quero ser
Silenciar diante de ti
E guardar tudo dentro do meu coração
Não quero que a embriaguez dos vinhos que bebi
Me impeça de provar o sabor do teu vinho novo
Sede nunca mais terei, contigo posso sempre renascer
Eu sei, já não posso mais.
Calar a voz que grita em mim",pt
/projeto-vida-nova-de-iraja/,Teu Altar,/projeto-vida-nova-de-iraja/teu-altar.html,"Minha vida entrego a Ti
Como sacrifício vivo em Teu Altar
Quero Te adorar
E tudo o que tenho eu Te dou
Meu amado e Rei
Te dou todo o meu amor

Coro:
Recebe o meu louvor
Recebe a minha vida
Prostrado aos Teus pés
Quero ser para Ti
Tudo o que Queres de mim
Como oferta de amor
Te dou meu coração
Pois não existe melhor lugar
Do que diante do Teu Altar",pt
/jesus-adrian-romero/,Tú Estás Aquí,/jesus-adrian-romero/tu-estas-aqui.html,"Aunque mis ojos no Te pueden ver
Te puedo sentir
Sé que estás aquí.
Aunque mis manos no pueden tocar
Tu rostro señor
Sé que estás aquí, Wo u wo o

Mi corazón puede sentir Tu presencia
Tú estás aquí, Tú estás aquí.
Puedo sentir Tu majestad
Tú estás aquí, Tú estás aquí.

Mi corazón puede mirar Tu hermosura
Tú estás aquí, Tú estás aquí.
Puedo sentir Tu gran amor
Tú estás aquí, Tú estás aquí.",es
/antonio-cirilo/,Poderoso Deus,/antonio-cirilo/poderoso-deus.html,"Ao que está assentado
No Trono
e ao Cordeiro
seja o louvor

Ao que está assentado
No Trono
e ao Cordeiro
seja o louvor

Seja a honra
seja a Glória
Seja o domínio
pelo séculos dos séculos


Seja a honra
seja a Glória
Seja o domínio
pelo séculos dos séculos

Poderoso Deus
Poderoso Deus
Poderoso Deus
Minh'alma anseia por ti",pt
/diacono-nelsinho-correa/,Sacramento da Comunhão,/diacono-nelsinho-correa/sacramento-da-comunhao.html,"Senhor quando te vejo
no sacramento da comunhão
Sinto o céu se abrir
Uma luz a me atingir
Esfriando minha cabeça
Esquentando o meu coração

Senhor graças e louvores
Sejam dadas a todo momento
Quero te louvar na dor
Na alegria e no sofrimento
E se em meio a tribulação
Eu me esquecer de ti
Ilumina as minhas trevas com sua luz

Jesus fonte de misericórdia que jorra do templo
Jesus o filho da rainha
Jesus rosto divino do homem
Jesus rosto humano de Deus

Chego muitas vezes em tua casa óh meu senhor
Triste,abatido,precisando de amor
Mas depois da comunhão
Tua casa é meu coração
Entao sinto o céu dentro de mim

Não comungo porque mereço
Isso eu sei óh meu Senhor
Comungo pois preciso de ti
Quando faltei à missa
Eu fugia de mim e de ti
Mas agora eu voltei
Por favor
Aceita-me!

Jesus fonte de misericórdia que jorra do templo
Jesus o filho da rainha
Jesus rosto divino do homem
Jesus rosto humano de Deus",pt
/raquel-santiago/,Aiue,/raquel-santiago/aiue.html,"Aiue, aiue, aiue

Apesar dessa dor, apesar dessa luta
Alegria vira de você, aiue

Aiue, oh ooh, aiue, oh oh
Aiue, oh ooh

Vou viver, vou correr pelo mundo
Sem olhar para trás saber que vou vencer
Vou lutar, vou olhar
Só pro alvo seguir meu caminho sem me preocupar
Quero a liberdade com deus
Quero sorrir sem medo de viver
Quero a paz de cristo de uma vida sem fim
E a eternidade na mesma verdade
Está dentro de mim

Aiue, aiue, aiue oh oh
Aiue, alegria vira de você
Aiue, aiue

Eu não consigo somar o que esperam de mim
Mas quando vou no caminho de mãos dadas contigo
Quando não tenho nada eu vou abraçar
Amar, amar, amar e amar

Aiue, aiue, aiue, aiue
Aiue, aiue, aiue, alegria vira de você

Tanta violência, tanta fome, tanta solidão
Tanta tristeza e as vezes
Parece que é tudo em vão
No fim só resta a memória
A memória de alguém
Que pode tentar chegar ao próximo
Sem se preocupar
Sem pensar com o que vão fazer
Com o que vão dizer, com o que vão pensar
É você e deus nesse momento
O que você espera de você
O que você espera das coisas
Que você quer ver acontecer",pt
/paulo-andre/,Cadê O Vaso,/paulo-andre/cade-o-vaso.html,"CADÊ O VASO
Paulo André

Mas cadê,
Mas cadê,
Mas cadê, o vaso, a onde o vaso está,
Mas cadê, ,
Mas cadê,
Mas cadê o vaso, levanta que Deus que falar (2X).

Vaso que fala a verdade não arruma confusão só fala o
que Deus manda pra sua edificação a Igreja lhe escutar
vai da glória e recebe poder, se Jesus mim mandar falar
eu falo eu tô procurando o vaso a onde é que está você,

Mas cadê,
Mas cadê,
Mas cadê, o vaso, a onde o vaso está,
Mas cadê, ,
Mas cadê,
Mas cadê o vaso, levanta que Deus que falar (2X)(2X).

E se Jesus me mandar falar eu falo
meu negócio é com
Deus
cadê o vaso,
E se Jesus me mandar falar eu falo
meu negócio é com Deus cadê o vaso, cadê o vaso, cadê
o vaso, cadê o vaso, a onde o vaso está, abre a boca,
abre a boca, abre a boca irmão deixa Deus te usar,
abre a boca irmão deixa Deus te usar o mistério é de
fogo Deus fala de novo aqui neste lugar,
abre a boca
irmão deixa Deus te usar
o mistério é de fogo Deus
fala de novo aqui neste lugar, o mistério é de fogo,
aqui neste lugar.",pt
/gerusa-barros/,Espírito Adorador,/gerusa-barros/espirito-adorador.html,"Espírito Adorador

Entoarei louvores,
Não cessarei meu canto, 2x
Não pouparei a carne, 2x
Mesmo na dor,
Pra o meu Senhor eu canto.

Mesmo que não haja peixes no mar
Mesmo que não haja estrelas no céu
Mesmo que o sol venha escurecer
O meu Deus permanece fiel
Eu não posso retroceder,
Meu espírito é de adorador
Te amo, te adoro Senhor... 2x

Um fogo arde em meu coração,
Uma alegria invade o meu ser,
Eu não consigo controlar a emoção
Meu desejo é saltar e correr
Há uma chama que queima por dentro
Por isso eu não posso parar,
Vou aproveitar o momento, vou adorar.

(( Final ))...Cantando louvores....a Deus",pt
/pimentas/,Pensando Em Você,/pimentas/pensando-em-voce.html,"Estava satisfeito só em ser teu amigo
Mas o que será, que aconteceu comigo?
Aonde foi que eu errei?
Às vezes me pergunto se eu não entendi errado
Grande amizade com estar apaixonado
Se for só isso logo vai passar
Mas quando toca o telefone será você?
O que eu estiver fazendo eu paro de fazer
E se fica muito tempo sem me ligar
Arranjo uma desculpa pra te procurar
Que tolo, mas eu não consigo evitar

Porque eu só vivo pensando em você
É sem querer, você não sai da minha cabeça mais
Eu só vivo acordado a sonhar
Imaginar nós dois
Às vezes penso ser um sonho impossível
Uma ilusão terrível, será?
Eu já pedi tanto em oração
Que as portas do seu coração
Se abrissem pra eu te conquistar
Mas que seja feita a vontade de Deus
Se Ele quiser então,
Não importa quando, onde, como
Eu vou ter teu coração.

Eu faço tudo pra chamar sua atenção
De vez em quando eu meto os pés pelas mãos
Engulo a seco o ciúme
Quando outro apaixonado quer tirar de mim sua atenção
Coração apaixonado é bobo
Sorriso teu e eu me derreto todo
O teu charme, teu olhar
Tua fala mansa me faz delirar
Mas quanta coisa aconteceu e foi dita
Qualquer mínimo detalhe era pista
Coisas que ficaram para trás
Coisas que você nem lembra mais
Mas eu guardo tudo aqui no meu peito
Tanto tempo estudando teu jeito
Tanto tempo esperando uma chance
Sonhei tanto com esse romance
Que tolo mais eu não consigo evitar

Porque eu só vivo pensando em você
É sem querer, você não sai da minha cabeça mais
Eu só vivo acordado a sonhar
Imaginar nós dois
Às vezes penso ser um sonho impossível
Uma ilusão terrível será?
Eu já pedi tanto em oração
Que as portas do seu coração
Se abrissem pra eu te conquistar
Mas que seja feita a vontade de Deus
Se Ele quiser então,
Não importa quando, onde, como
Eu vou ter teu coração !!!",pt
/alex-gonzaga/,Vou Pedir A Deus,/alex-gonzaga/vou-pedir-a-deus.html,"""Eu não tenho explicação pra certas coisas
E não vou justificar
Porque o sol não brilhou nesse dia
Tão importante pra você, meu velho amigo
É, doeu! As pedras do caminho machucaram
Você até pensou
Em desistir dos teus sonhos mais sublimes
Sim eu entendo a tua dor, meu velho amigo

As palavras se calam,
Mas em meu silêncio vou deixar falar meu coração
Eu vou pedir pra Deus que a tua fé não esmoreça,
Que o brilho da esperança não se apague em teu coração
Que o grande amor do Pai te cubra, nesta hora, irmão

Eu vou pedir pra Deus que a tua fé esteja muito além
Do que as próprias circunstâncias que te assolam, Meu querido irmão,
Porque logo, logo a tempestade vai passar.""",pt
